fecha,hora,consumo,met_obtencion,datetime
2022-08-18,22,0.043,Real,2022-08-18 22:00:00
2022-08-18,23,0.041,Real,2022-08-18 23:00:00
2022-08-18,24,0.041,Real,2022-08-19 00:00:00
2022-08-19,1,0.076,Real,2022-08-19 01:00:00
2022-08-19,2,0.057,Real,2022-08-19 02:00:00
2022-08-19,3,0.06,Real,2022-08-19 03:00:00
2022-08-19,4,0.044,Real,2022-08-19 04:00:00
2022-08-19,5,0.046,Real,2022-08-19 05:00:00
2022-08-19,6,0.052,Real,2022-08-19 06:00:00
2022-08-19,7,0.047,Real,2022-08-19 07:00:00
2022-08-19,8,0.046,Real,2022-08-19 08:00:00
2022-08-19,9,0.063,Real,2022-08-19 09:00:00
2022-08-19,10,0.222,Real,2022-08-19 10:00:00
2022-08-19,11,0.591,Real,2022-08-19 11:00:00
2022-08-19,12,0.491,Real,2022-08-19 12:00:00
2022-08-19,13,0.723,Real,2022-08-19 13:00:00
2022-08-19,14,1.83,Real,2022-08-19 14:00:00
2022-08-19,15,0.712,Real,2022-08-19 15:00:00
2022-08-19,16,0.21,Real,2022-08-19 16:00:00
2022-08-19,17,1.274,Real,2022-08-19 17:00:00
2022-08-19,18,0.262,Real,2022-08-19 18:00:00
2022-08-19,19,0.149,Real,2022-08-19 19:00:00
2022-08-19,20,0.058,Real,2022-08-19 20:00:00
2022-08-19,21,0.221,Real,2022-08-19 21:00:00
2022-08-19,22,0.084,Real,2022-08-19 22:00:00
2022-08-19,23,0.057,Real,2022-08-19 23:00:00
2022-08-19,24,0.058,Real,2022-08-20 00:00:00
2022-08-20,1,0.059,Real,2022-08-20 01:00:00
2022-08-20,2,0.057,Real,2022-08-20 02:00:00
2022-08-20,3,0.137,Real,2022-08-20 03:00:00
2022-08-20,4,0.063,Real,2022-08-20 04:00:00
2022-08-20,5,0.058,Real,2022-08-20 05:00:00
2022-08-20,6,0.062,Real,2022-08-20 06:00:00
2022-08-20,7,0.08,Real,2022-08-20 07:00:00
2022-08-20,8,0.141,Real,2022-08-20 08:00:00
2022-08-20,9,0.06,Real,2022-08-20 09:00:00
2022-08-20,10,0.058,Real,2022-08-20 10:00:00
2022-08-20,11,0.491,Real,2022-08-20 11:00:00
2022-08-20,12,0.126,Real,2022-08-20 12:00:00
2022-08-20,13,0.486,Real,2022-08-20 13:00:00
2022-08-20,14,0.051,Real,2022-08-20 14:00:00
2022-08-20,15,0.052,Real,2022-08-20 15:00:00
2022-08-20,16,0.055,Real,2022-08-20 16:00:00
2022-08-20,17,0.054,Real,2022-08-20 17:00:00
2022-08-20,18,0.053,Real,2022-08-20 18:00:00
2022-08-20,19,0.055,Real,2022-08-20 19:00:00
2022-08-20,20,0.097,Real,2022-08-20 20:00:00
2022-08-20,21,0.062,Real,2022-08-20 21:00:00
2022-08-20,22,0.049,Real,2022-08-20 22:00:00
2022-08-20,23,0.048,Real,2022-08-20 23:00:00
2022-08-20,24,0.046,Real,2022-08-21 00:00:00
2022-08-21,1,0.045,Real,2022-08-21 01:00:00
2022-08-21,2,0.044,Real,2022-08-21 02:00:00
2022-08-21,3,0.046,Real,2022-08-21 03:00:00
2022-08-21,4,0.044,Real,2022-08-21 04:00:00
2022-08-21,5,0.044,Real,2022-08-21 05:00:00
2022-08-21,6,0.046,Real,2022-08-21 06:00:00
2022-08-21,7,0.048,Real,2022-08-21 07:00:00
2022-08-21,8,0.047,Real,2022-08-21 08:00:00
2022-08-21,9,0.047,Real,2022-08-21 09:00:00
2022-08-21,10,0.048,Real,2022-08-21 10:00:00
2022-08-21,11,0.047,Real,2022-08-21 11:00:00
2022-08-21,12,0.047,Real,2022-08-21 12:00:00
2022-08-21,13,0.049,Real,2022-08-21 13:00:00
2022-08-21,14,0.047,Real,2022-08-21 14:00:00
2022-08-21,15,0.046,Real,2022-08-21 15:00:00
2022-08-21,16,0.045,Real,2022-08-21 16:00:00
2022-08-21,17,0.044,Real,2022-08-21 17:00:00
2022-08-21,18,0.044,Real,2022-08-21 18:00:00
2022-08-21,19,0.086,Real,2022-08-21 19:00:00
2022-08-21,20,0.105,Real,2022-08-21 20:00:00
2022-08-21,21,0.049,Real,2022-08-21 21:00:00
2022-08-21,22,0.049,Real,2022-08-21 22:00:00
2022-08-21,23,0.048,Real,2022-08-21 23:00:00
2022-08-21,24,0.047,Real,2022-08-22 00:00:00
2022-08-22,1,0.16,Real,2022-08-22 01:00:00
2022-08-22,2,0.055,Real,2022-08-22 02:00:00
2022-08-22,3,0.058,Real,2022-08-22 03:00:00
2022-08-22,4,0.056,Real,2022-08-22 04:00:00
2022-08-22,5,0.056,Real,2022-08-22 05:00:00
2022-08-22,6,0.06,Real,2022-08-22 06:00:00
2022-08-22,7,0.055,Real,2022-08-22 07:00:00
2022-08-22,8,0.066,Real,2022-08-22 08:00:00
2022-08-22,9,0.116,Real,2022-08-22 09:00:00
2022-08-22,10,0.173,Real,2022-08-22 10:00:00
2022-08-22,11,0.389,Real,2022-08-22 11:00:00
2022-08-22,12,0.686,Real,2022-08-22 12:00:00
2022-08-22,13,0.755,Real,2022-08-22 13:00:00
2022-08-22,14,0.176,Real,2022-08-22 14:00:00
2022-08-22,15,0.241,Real,2022-08-22 15:00:00
2022-08-22,16,0.249,Real,2022-08-22 16:00:00
2022-08-22,17,0.429,Real,2022-08-22 17:00:00
2022-08-22,18,0.256,Real,2022-08-22 18:00:00
2022-08-22,19,0.36,Real,2022-08-22 19:00:00
2022-08-22,20,0.357,Real,2022-08-22 20:00:00
2022-08-22,21,0.264,Real,2022-08-22 21:00:00
2022-08-22,22,0.176,Real,2022-08-22 22:00:00
2022-08-22,23,0.112,Real,2022-08-22 23:00:00
2022-08-22,24,0.054,Real,2022-08-23 00:00:00
2022-08-23,1,0.042,Real,2022-08-23 01:00:00
2022-08-23,2,0.046,Real,2022-08-23 02:00:00
2022-08-23,3,0.046,Real,2022-08-23 03:00:00
2022-08-23,4,0.051,Real,2022-08-23 04:00:00
2022-08-23,5,0.046,Real,2022-08-23 05:00:00
2022-08-23,6,0.046,Real,2022-08-23 06:00:00
2022-08-23,7,0.041,Real,2022-08-23 07:00:00
2022-08-23,8,0.04,Real,2022-08-23 08:00:00
2022-08-23,9,0.072,Real,2022-08-23 09:00:00
2022-08-23,10,0.222,Real,2022-08-23 10:00:00
2022-08-23,11,0.48,Real,2022-08-23 11:00:00
2022-08-23,12,0.768,Real,2022-08-23 12:00:00
2022-08-23,13,0.223,Real,2022-08-23 13:00:00
2022-08-23,14,0.1,Real,2022-08-23 14:00:00
2022-08-23,15,0.108,Real,2022-08-23 15:00:00
2022-08-23,16,0.155,Real,2022-08-23 16:00:00
2022-08-23,17,0.213,Real,2022-08-23 17:00:00
2022-08-23,18,0.194,Real,2022-08-23 18:00:00
2022-08-23,19,0.141,Real,2022-08-23 19:00:00
2022-08-23,20,0.047,Real,2022-08-23 20:00:00
2022-08-23,21,0.04,Real,2022-08-23 21:00:00
2022-08-23,22,0.107,Real,2022-08-23 22:00:00
2022-08-23,23,0.159,Real,2022-08-23 23:00:00
2022-08-23,24,0.156,Real,2022-08-24 00:00:00
2022-08-24,1,0.063,Real,2022-08-24 01:00:00
2022-08-24,2,0.048,Real,2022-08-24 02:00:00
2022-08-24,3,0.046,Real,2022-08-24 03:00:00
2022-08-24,4,0.047,Real,2022-08-24 04:00:00
2022-08-24,5,0.045,Real,2022-08-24 05:00:00
2022-08-24,6,0.049,Real,2022-08-24 06:00:00
2022-08-24,7,0.05,Real,2022-08-24 07:00:00
2022-08-24,8,0.043,Real,2022-08-24 08:00:00
2022-08-24,9,0.061,Real,2022-08-24 09:00:00
2022-08-24,10,0.297,Real,2022-08-24 10:00:00
2022-08-24,11,0.217,Real,2022-08-24 11:00:00
2022-08-24,12,0.143,Real,2022-08-24 12:00:00
2022-08-24,13,0.111,Real,2022-08-24 13:00:00
2022-08-24,14,0.102,Real,2022-08-24 14:00:00
2022-08-24,15,0.137,Real,2022-08-24 15:00:00
2022-08-24,16,0.147,Real,2022-08-24 16:00:00
2022-08-24,17,0.161,Real,2022-08-24 17:00:00
2022-08-24,18,0.078,Real,2022-08-24 18:00:00
2022-08-24,19,0.048,Real,2022-08-24 19:00:00
2022-08-24,20,0.043,Real,2022-08-24 20:00:00
2022-08-24,21,0.043,Real,2022-08-24 21:00:00
2022-08-24,22,0.043,Real,2022-08-24 22:00:00
2022-08-24,23,0.179,Real,2022-08-24 23:00:00
2022-08-24,24,0.14,Real,2022-08-25 00:00:00
2022-08-25,1,0.05,Real,2022-08-25 01:00:00
2022-08-25,2,0.044,Real,2022-08-25 02:00:00
2022-08-25,3,0.044,Real,2022-08-25 03:00:00
2022-08-25,4,0.044,Real,2022-08-25 04:00:00
2022-08-25,5,0.044,Real,2022-08-25 05:00:00
2022-08-25,6,0.048,Real,2022-08-25 06:00:00
2022-08-25,7,0.042,Real,2022-08-25 07:00:00
2022-08-25,8,0.041,Real,2022-08-25 08:00:00
2022-08-25,9,0.343,Real,2022-08-25 09:00:00
2022-08-25,10,1.154,Real,2022-08-25 10:00:00
2022-08-25,11,0.627,Real,2022-08-25 11:00:00
2022-08-25,12,0.094,Real,2022-08-25 12:00:00
2022-08-25,13,0.102,Real,2022-08-25 13:00:00
2022-08-25,14,0.118,Real,2022-08-25 14:00:00
2022-08-25,15,0.237,Real,2022-08-25 15:00:00
2022-08-25,16,1.133,Real,2022-08-25 16:00:00
2022-08-25,17,0.179,Real,2022-08-25 17:00:00
2022-08-25,18,0.147,Real,2022-08-25 18:00:00
2022-08-25,19,0.3,Real,2022-08-25 19:00:00
2022-08-25,20,0.077,Real,2022-08-25 20:00:00
2022-08-25,21,0.075,Real,2022-08-25 21:00:00
2022-08-25,22,0.074,Real,2022-08-25 22:00:00
2022-08-25,23,0.074,Real,2022-08-25 23:00:00
2022-08-25,24,0.089,Real,2022-08-26 00:00:00
2022-08-26,1,0.117,Real,2022-08-26 01:00:00
2022-08-26,2,0.064,Real,2022-08-26 02:00:00
2022-08-26,3,0.06,Real,2022-08-26 03:00:00
2022-08-26,4,0.059,Real,2022-08-26 04:00:00
2022-08-26,5,0.059,Real,2022-08-26 05:00:00
2022-08-26,6,0.063,Real,2022-08-26 06:00:00
2022-08-26,7,0.06,Real,2022-08-26 07:00:00
2022-08-26,8,0.075,Real,2022-08-26 08:00:00
2022-08-26,9,0.305,Real,2022-08-26 09:00:00
2022-08-26,10,0.127,Real,2022-08-26 10:00:00
2022-08-26,11,0.197,Real,2022-08-26 11:00:00
2022-08-26,12,0.137,Real,2022-08-26 12:00:00
2022-08-26,13,0.158,Real,2022-08-26 13:00:00
2022-08-26,14,0.378,Real,2022-08-26 14:00:00
2022-08-26,15,0.389,Real,2022-08-26 15:00:00
2022-08-26,16,0.668,Real,2022-08-26 16:00:00
2022-08-26,17,1.215,Real,2022-08-26 17:00:00
2022-08-26,18,0.199,Real,2022-08-26 18:00:00
2022-08-26,19,0.106,Real,2022-08-26 19:00:00
2022-08-26,20,0.105,Real,2022-08-26 20:00:00
2022-08-26,21,0.105,Real,2022-08-26 21:00:00
2022-08-26,22,0.107,Real,2022-08-26 22:00:00
2022-08-26,23,0.107,Real,2022-08-26 23:00:00
2022-08-26,24,0.108,Real,2022-08-27 00:00:00
2022-08-27,1,0.108,Real,2022-08-27 01:00:00
2022-08-27,2,0.107,Real,2022-08-27 02:00:00
2022-08-27,3,0.106,Real,2022-08-27 03:00:00
2022-08-27,4,0.106,Real,2022-08-27 04:00:00
2022-08-27,5,0.105,Real,2022-08-27 05:00:00
2022-08-27,6,0.104,Real,2022-08-27 06:00:00
2022-08-27,7,0.104,Real,2022-08-27 07:00:00
2022-08-27,8,0.104,Real,2022-08-27 08:00:00
2022-08-27,9,0.102,Real,2022-08-27 09:00:00
2022-08-27,10,0.103,Real,2022-08-27 10:00:00
2022-08-27,11,0.101,Real,2022-08-27 11:00:00
2022-08-27,12,0.101,Real,2022-08-27 12:00:00
2022-08-27,13,0.101,Real,2022-08-27 13:00:00
2022-08-27,14,0.101,Real,2022-08-27 14:00:00
2022-08-27,15,0.101,Real,2022-08-27 15:00:00
2022-08-27,16,0.101,Real,2022-08-27 16:00:00
2022-08-27,17,0.103,Real,2022-08-27 17:00:00
2022-08-27,18,0.104,Real,2022-08-27 18:00:00
2022-08-27,19,0.104,Real,2022-08-27 19:00:00
2022-08-27,20,0.105,Real,2022-08-27 20:00:00
2022-08-27,21,0.105,Real,2022-08-27 21:00:00
2022-08-27,22,0.104,Real,2022-08-27 22:00:00
2022-08-27,23,0.103,Real,2022-08-27 23:00:00
2022-08-27,24,0.103,Real,2022-08-28 00:00:00
2022-08-28,1,0.102,Real,2022-08-28 01:00:00
2022-08-28,2,0.101,Real,2022-08-28 02:00:00
2022-08-28,3,0.102,Real,2022-08-28 03:00:00
2022-08-28,4,0.103,Real,2022-08-28 04:00:00
2022-08-28,5,0.102,Real,2022-08-28 05:00:00
2022-08-28,6,0.101,Real,2022-08-28 06:00:00
2022-08-28,7,0.1,Real,2022-08-28 07:00:00
2022-08-28,8,0.101,Real,2022-08-28 08:00:00
2022-08-28,9,0.102,Real,2022-08-28 09:00:00
2022-08-28,10,0.103,Real,2022-08-28 10:00:00
2022-08-28,11,0.102,Real,2022-08-28 11:00:00
2022-08-28,12,0.102,Real,2022-08-28 12:00:00
2022-08-28,13,0.102,Real,2022-08-28 13:00:00
2022-08-28,14,0.101,Real,2022-08-28 14:00:00
2022-08-28,15,0.198,Real,2022-08-28 15:00:00
2022-08-28,16,0.229,Real,2022-08-28 16:00:00
2022-08-28,17,0.226,Real,2022-08-28 17:00:00
2022-08-28,18,0.226,Real,2022-08-28 18:00:00
2022-08-28,19,0.208,Real,2022-08-28 19:00:00
2022-08-28,20,0.209,Real,2022-08-28 20:00:00
2022-08-28,21,0.227,Real,2022-08-28 21:00:00
2022-08-28,22,0.501,Real,2022-08-28 22:00:00
2022-08-28,23,0.252,Real,2022-08-28 23:00:00
2022-08-28,24,0.161,Real,2022-08-29 00:00:00
2022-08-29,1,0.101,Real,2022-08-29 01:00:00
2022-08-29,2,0.05,Real,2022-08-29 02:00:00
2022-08-29,3,0.047,Real,2022-08-29 03:00:00
2022-08-29,4,0.046,Real,2022-08-29 04:00:00
2022-08-29,5,0.046,Real,2022-08-29 05:00:00
2022-08-29,6,0.043,Real,2022-08-29 06:00:00
2022-08-29,7,0.042,Real,2022-08-29 07:00:00
2022-08-29,8,0.042,Real,2022-08-29 08:00:00
2022-08-29,9,0.148,Real,2022-08-29 09:00:00
2022-08-29,10,0.172,Real,2022-08-29 10:00:00
2022-08-29,11,0.148,Real,2022-08-29 11:00:00
2022-08-29,12,0.078,Real,2022-08-29 12:00:00
2022-08-29,13,0.07,Real,2022-08-29 13:00:00
2022-08-29,14,0.076,Real,2022-08-29 14:00:00
2022-08-29,15,0.077,Real,2022-08-29 15:00:00
2022-08-29,16,0.62,Real,2022-08-29 16:00:00
2022-08-29,17,0.843,Real,2022-08-29 17:00:00
2022-08-29,18,0.262,Real,2022-08-29 18:00:00
2022-08-29,19,0.079,Real,2022-08-29 19:00:00
2022-08-29,20,0.072,Real,2022-08-29 20:00:00
2022-08-29,21,0.643,Real,2022-08-29 21:00:00
2022-08-29,22,0.75,Real,2022-08-29 22:00:00
2022-08-29,23,0.961,Real,2022-08-29 23:00:00
2022-08-29,24,0.599,Real,2022-08-30 00:00:00
2022-08-30,1,0.863,Real,2022-08-30 01:00:00
2022-08-30,2,0.063,Real,2022-08-30 02:00:00
2022-08-30,3,0.068,Real,2022-08-30 03:00:00
2022-08-30,4,0.055,Real,2022-08-30 04:00:00
2022-08-30,5,0.057,Real,2022-08-30 05:00:00
2022-08-30,6,0.049,Real,2022-08-30 06:00:00
2022-08-30,7,0.221,Real,2022-08-30 07:00:00
2022-08-30,8,0.069,Real,2022-08-30 08:00:00
2022-08-30,9,0.036,Real,2022-08-30 09:00:00
2022-08-30,10,0.036,Real,2022-08-30 10:00:00
2022-08-30,11,0.078,Real,2022-08-30 11:00:00
2022-08-30,12,0.079,Real,2022-08-30 12:00:00
2022-08-30,13,0.04,Real,2022-08-30 13:00:00
2022-08-30,14,0.037,Real,2022-08-30 14:00:00
2022-08-30,15,0.038,Real,2022-08-30 15:00:00
2022-08-30,16,0.036,Real,2022-08-30 16:00:00
2022-08-30,17,0.037,Real,2022-08-30 17:00:00
2022-08-30,18,0.036,Real,2022-08-30 18:00:00
2022-08-30,19,0.036,Real,2022-08-30 19:00:00
2022-08-30,20,0.036,Real,2022-08-30 20:00:00
2022-08-30,21,0.035,Real,2022-08-30 21:00:00
2022-08-30,22,0.036,Real,2022-08-30 22:00:00
2022-08-30,23,0.036,Real,2022-08-30 23:00:00
2022-08-30,24,0.036,Real,2022-08-31 00:00:00
2022-08-31,1,0.037,Real,2022-08-31 01:00:00
2022-08-31,2,0.037,Real,2022-08-31 02:00:00
2022-08-31,3,0.037,Real,2022-08-31 03:00:00
2022-08-31,4,0.037,Real,2022-08-31 04:00:00
2022-08-31,5,0.036,Real,2022-08-31 05:00:00
2022-08-31,6,0.037,Real,2022-08-31 06:00:00
2022-08-31,7,0.037,Real,2022-08-31 07:00:00
2022-08-31,8,0.036,Real,2022-08-31 08:00:00
2022-08-31,9,0.036,Real,2022-08-31 09:00:00
2022-08-31,10,0.037,Real,2022-08-31 10:00:00
2022-08-31,11,0.036,Real,2022-08-31 11:00:00
2022-08-31,12,0.035,Real,2022-08-31 12:00:00
2022-08-31,13,0.036,Real,2022-08-31 13:00:00
2022-08-31,14,0.035,Real,2022-08-31 14:00:00
2022-08-31,15,0.035,Real,2022-08-31 15:00:00
2022-08-31,16,0.036,Real,2022-08-31 16:00:00
2022-08-31,17,0.035,Real,2022-08-31 17:00:00
2022-08-31,18,0.036,Real,2022-08-31 18:00:00
2022-08-31,19,0.035,Real,2022-08-31 19:00:00
2022-08-31,20,0.036,Real,2022-08-31 20:00:00
2022-08-31,21,0.035,Real,2022-08-31 21:00:00
2022-08-31,22,0.036,Real,2022-08-31 22:00:00
2022-08-31,23,0.036,Real,2022-08-31 23:00:00
2022-08-31,24,0.035,Real,2022-09-01 00:00:00
2022-09-01,1,0.036,Real,2022-09-01 01:00:00
2022-09-01,2,0.035,Real,2022-09-01 02:00:00
2022-09-01,3,0.036,Real,2022-09-01 03:00:00
2022-09-01,4,0.036,Real,2022-09-01 04:00:00
2022-09-01,5,0.037,Real,2022-09-01 05:00:00
2022-09-01,6,0.036,Real,2022-09-01 06:00:00
2022-09-01,7,0.037,Real,2022-09-01 07:00:00
2022-09-01,8,0.036,Real,2022-09-01 08:00:00
2022-09-01,9,0.036,Real,2022-09-01 09:00:00
2022-09-01,10,0.036,Real,2022-09-01 10:00:00
2022-09-01,11,0.036,Real,2022-09-01 11:00:00
2022-09-01,12,0.036,Real,2022-09-01 12:00:00
2022-09-01,13,0.036,Real,2022-09-01 13:00:00
2022-09-01,14,0.036,Real,2022-09-01 14:00:00
2022-09-01,15,0.036,Real,2022-09-01 15:00:00
2022-09-01,16,0.036,Real,2022-09-01 16:00:00
2022-09-01,17,0.036,Real,2022-09-01 17:00:00
2022-09-01,18,0.036,Real,2022-09-01 18:00:00
2022-09-01,19,0.035,Real,2022-09-01 19:00:00
2022-09-01,20,0.035,Real,2022-09-01 20:00:00
2022-09-01,21,0.035,Real,2022-09-01 21:00:00
2022-09-01,22,0.035,Real,2022-09-01 22:00:00
2022-09-01,23,0.035,Real,2022-09-01 23:00:00
2022-09-01,24,0.035,Real,2022-09-02 00:00:00
2022-09-02,1,0.035,Real,2022-09-02 01:00:00
2022-09-02,2,0.035,Real,2022-09-02 02:00:00
2022-09-02,3,0.035,Real,2022-09-02 03:00:00
2022-09-02,4,0.035,Real,2022-09-02 04:00:00
2022-09-02,5,0.035,Real,2022-09-02 05:00:00
2022-09-02,6,0.035,Real,2022-09-02 06:00:00
2022-09-02,7,0.035,Real,2022-09-02 07:00:00
2022-09-02,8,0.035,Real,2022-09-02 08:00:00
2022-09-02,9,0.035,Real,2022-09-02 09:00:00
2022-09-02,10,0.035,Real,2022-09-02 10:00:00
2022-09-02,11,0.034,Real,2022-09-02 11:00:00
2022-09-02,12,0.035,Real,2022-09-02 12:00:00
2022-09-02,13,0.035,Real,2022-09-02 13:00:00
2022-09-02,14,0.034,Real,2022-09-02 14:00:00
2022-09-02,15,0.035,Real,2022-09-02 15:00:00
2022-09-02,16,0.035,Real,2022-09-02 16:00:00
2022-09-02,17,0.035,Real,2022-09-02 17:00:00
2022-09-02,18,0.035,Real,2022-09-02 18:00:00
2022-09-02,19,0.034,Real,2022-09-02 19:00:00
2022-09-02,20,0.035,Real,2022-09-02 20:00:00
2022-09-02,21,0.035,Real,2022-09-02 21:00:00
2022-09-02,22,0.035,Real,2022-09-02 22:00:00
2022-09-02,23,0.035,Real,2022-09-02 23:00:00
2022-09-02,24,0.035,Real,2022-09-03 00:00:00
2022-09-03,1,0.035,Real,2022-09-03 01:00:00
2022-09-03,2,0.035,Real,2022-09-03 02:00:00
2022-09-03,3,0.035,Real,2022-09-03 03:00:00
2022-09-03,4,0.035,Real,2022-09-03 04:00:00
2022-09-03,5,0.035,Real,2022-09-03 05:00:00
2022-09-03,6,0.035,Real,2022-09-03 06:00:00
2022-09-03,7,0.035,Real,2022-09-03 07:00:00
2022-09-03,8,0.035,Real,2022-09-03 08:00:00
2022-09-03,9,0.035,Real,2022-09-03 09:00:00
2022-09-03,10,0.035,Real,2022-09-03 10:00:00
2022-09-03,11,0.036,Real,2022-09-03 11:00:00
2022-09-03,12,0.035,Real,2022-09-03 12:00:00
2022-09-03,13,0.035,Real,2022-09-03 13:00:00
2022-09-03,14,0.035,Real,2022-09-03 14:00:00
2022-09-03,15,0.035,Real,2022-09-03 15:00:00
2022-09-03,16,0.036,Real,2022-09-03 16:00:00
2022-09-03,17,0.035,Real,2022-09-03 17:00:00
2022-09-03,18,0.035,Real,2022-09-03 18:00:00
2022-09-03,19,0.036,Real,2022-09-03 19:00:00
2022-09-03,20,0.035,Real,2022-09-03 20:00:00
2022-09-03,21,0.035,Real,2022-09-03 21:00:00
2022-09-03,22,0.035,Real,2022-09-03 22:00:00
2022-09-03,23,0.036,Real,2022-09-03 23:00:00
2022-09-03,24,0.037,Real,2022-09-04 00:00:00
2022-09-04,1,0.035,Real,2022-09-04 01:00:00
2022-09-04,2,0.036,Real,2022-09-04 02:00:00
2022-09-04,3,0.036,Real,2022-09-04 03:00:00
2022-09-04,4,0.036,Real,2022-09-04 04:00:00
2022-09-04,5,0.036,Real,2022-09-04 05:00:00
2022-09-04,6,0.036,Real,2022-09-04 06:00:00
2022-09-04,7,0.09,Real,2022-09-04 07:00:00
2022-09-04,8,0.071,Real,2022-09-04 08:00:00
2022-09-04,9,0.037,Real,2022-09-04 09:00:00
2022-09-04,10,0.035,Real,2022-09-04 10:00:00
2022-09-04,11,0.035,Real,2022-09-04 11:00:00
2022-09-04,12,0.035,Real,2022-09-04 12:00:00
2022-09-04,13,0.035,Real,2022-09-04 13:00:00
2022-09-04,14,0.033,Real,2022-09-04 14:00:00
2022-09-04,15,0.034,Real,2022-09-04 15:00:00
2022-09-04,16,0.035,Real,2022-09-04 16:00:00
2022-09-04,17,0.034,Real,2022-09-04 17:00:00
2022-09-04,18,0.036,Real,2022-09-04 18:00:00
2022-09-04,19,0.036,Real,2022-09-04 19:00:00
2022-09-04,20,0.037,Real,2022-09-04 20:00:00
2022-09-04,21,0.036,Real,2022-09-04 21:00:00
2022-09-04,22,0.037,Real,2022-09-04 22:00:00
2022-09-04,23,0.034,Real,2022-09-04 23:00:00
2022-09-04,24,0.032,Real,2022-09-05 00:00:00
2022-09-05,1,0.033,Real,2022-09-05 01:00:00
2022-09-05,2,0.033,Real,2022-09-05 02:00:00
2022-09-05,3,0.032,Real,2022-09-05 03:00:00
2022-09-05,4,0.035,Real,2022-09-05 04:00:00
2022-09-05,5,0.037,Real,2022-09-05 05:00:00
2022-09-05,6,0.038,Real,2022-09-05 06:00:00
2022-09-05,7,0.036,Real,2022-09-05 07:00:00
2022-09-05,8,0.033,Real,2022-09-05 08:00:00
2022-09-05,9,0.032,Real,2022-09-05 09:00:00
2022-09-05,10,0.033,Real,2022-09-05 10:00:00
2022-09-05,11,0.032,Real,2022-09-05 11:00:00
2022-09-05,12,0.033,Real,2022-09-05 12:00:00
2022-09-05,13,0.036,Real,2022-09-05 13:00:00
2022-09-05,14,0.037,Real,2022-09-05 14:00:00
2022-09-05,15,0.037,Real,2022-09-05 15:00:00
2022-09-05,16,0.035,Real,2022-09-05 16:00:00
2022-09-05,17,0.033,Real,2022-09-05 17:00:00
2022-09-05,18,0.032,Real,2022-09-05 18:00:00
2022-09-05,19,0.033,Real,2022-09-05 19:00:00
2022-09-05,20,0.077,Real,2022-09-05 20:00:00
2022-09-05,21,0.054,Real,2022-09-05 21:00:00
2022-09-05,22,0.13,Real,2022-09-05 22:00:00
2022-09-05,23,0.047,Real,2022-09-05 23:00:00
2022-09-05,24,0.041,Real,2022-09-06 00:00:00
2022-09-06,1,0.036,Real,2022-09-06 01:00:00
2022-09-06,2,0.033,Real,2022-09-06 02:00:00
2022-09-06,3,0.038,Real,2022-09-06 03:00:00
2022-09-06,4,0.039,Real,2022-09-06 04:00:00
2022-09-06,5,0.037,Real,2022-09-06 05:00:00
2022-09-06,6,0.033,Real,2022-09-06 06:00:00
2022-09-06,7,0.033,Real,2022-09-06 07:00:00
2022-09-06,8,0.036,Real,2022-09-06 08:00:00
2022-09-06,9,0.036,Real,2022-09-06 09:00:00
2022-09-06,10,0.036,Real,2022-09-06 10:00:00
2022-09-06,11,0.036,Real,2022-09-06 11:00:00
2022-09-06,12,0.033,Real,2022-09-06 12:00:00
2022-09-06,13,0.033,Real,2022-09-06 13:00:00
2022-09-06,14,0.033,Real,2022-09-06 14:00:00
2022-09-06,15,0.033,Real,2022-09-06 15:00:00
2022-09-06,16,0.034,Real,2022-09-06 16:00:00
2022-09-06,17,0.033,Real,2022-09-06 17:00:00
2022-09-06,18,0.033,Real,2022-09-06 18:00:00
2022-09-06,19,0.033,Real,2022-09-06 19:00:00
2022-09-06,20,0.034,Real,2022-09-06 20:00:00
2022-09-06,21,0.036,Real,2022-09-06 21:00:00
2022-09-06,22,0.037,Real,2022-09-06 22:00:00
2022-09-06,23,0.036,Real,2022-09-06 23:00:00
2022-09-06,24,0.037,Real,2022-09-07 00:00:00
2022-09-07,1,0.035,Real,2022-09-07 01:00:00
2022-09-07,2,0.033,Real,2022-09-07 02:00:00
2022-09-07,3,0.033,Real,2022-09-07 03:00:00
2022-09-07,4,0.033,Real,2022-09-07 04:00:00
2022-09-07,5,0.033,Real,2022-09-07 05:00:00
2022-09-07,6,0.033,Real,2022-09-07 06:00:00
2022-09-07,7,0.032,Real,2022-09-07 07:00:00
2022-09-07,8,0.033,Real,2022-09-07 08:00:00
2022-09-07,9,0.035,Real,2022-09-07 09:00:00
2022-09-07,10,0.037,Real,2022-09-07 10:00:00
2022-09-07,11,0.036,Real,2022-09-07 11:00:00
2022-09-07,12,0.23,Real,2022-09-07 12:00:00
2022-09-07,13,0.646,Real,2022-09-07 13:00:00
2022-09-07,14,0.249,Real,2022-09-07 14:00:00
2022-09-07,15,0.035,Real,2022-09-07 15:00:00
2022-09-07,16,0.267,Real,2022-09-07 16:00:00
2022-09-07,17,0.174,Real,2022-09-07 17:00:00
2022-09-07,18,0.247,Real,2022-09-07 18:00:00
2022-09-07,19,0.036,Real,2022-09-07 19:00:00
2022-09-07,20,0.289,Real,2022-09-07 20:00:00
2022-09-07,21,0.22,Real,2022-09-07 21:00:00
2022-09-07,22,0.389,Real,2022-09-07 22:00:00
2022-09-07,23,0.127,Real,2022-09-07 23:00:00
